28.3575	-16.3708	38011	Pocito Santo
28.3579	-16.3960	38011	El Balo
28.3580	-16.7578	38015	San Juan del Reparo
28.3587	-16.4963	38026	Aguamansa
28.3590	-14.0868	35015	Toto
28.3591	-16.3971	38011	Las Cuevecitas
28.3592	-16.3851	38011	Chajaco
28.3599	-16.3687	38011	Punta Larga
28.3604	-16.3955	38011	Araya
28.3617	-16.5185	38026	Montijos
28.3633	-13.8741	35003	Las Salinas
28.3655	-16.7437	38015	Genovés
28.3661	-16.8155	38042	Los Silos
28.3667	-16.5667	38031	Tigaiga
28.3667	-16.7500	38015	San Pedro de Daute
28.3667	-14.1167	35015	Mesquer
28.3667	-16.5333	38026	La Luz
28.3667	-16.4000	38011	Icoro
28.3667	-16.6000	38031	Icod el Alto
28.3667	-16.6667	38022	Guancha de Abajo
28.3667	-16.7167	38022	El Guincho
28.3667	-16.5333	38026	Cruz Santa
28.3675	-16.7905	38015	Las Cruces
28.3706	-14.0286	35003	Agua de Bueyes
28.3710	-16.7215	38022	San Felipe
28.3724	-16.7119	38022	Icod de los Vinos
28.3725	-16.7875	38015	Caleta de Interián
28.3732	-16.6516	38018	La Guancha
28.3735	-16.6432	38034	Las Rosas
28.3737	-16.7634	38015	Garachico
28.3746	-16.8610	38010	Buenavista del Norte
28.3748	-16.3620	38011	Las Caletillas
28.3764	-16.5858	38026	Realejo Alto
28.3769	-14.0083	35003	Casillas de Morales
28.3780	-16.5500	38026	La Perdoma
28.3781	-16.5272	38026	El Sauce
28.3814	-16.3729	38011	Igueste de Candelaria
28.3815	-16.3776	38011	Igueste
28.3826	-16.6322	38034	La Vera
28.3833	-16.5667	38031	San Vicente
28.3833	-16.6333	38034	Portalina
28.3833	-13.8833	35003	La Guirra
28.3835	-16.5849	38031	Realejo Bajo
28.3849	-16.5828	38031	Los Realejos
28.3870	-16.5386	38026	San Miguel
28.3877	-13.8674	35003	Urbanización Fuerteventura Golf Club
28.3886	-14.0118	35003	Valles de Ortega
28.3897	-16.5064	38026	La Florida
28.3908	-16.5231	38026	La Orotava
28.3909	-16.6591	38018	Santa Catalina
28.3913	-14.0853	35007	Vega de Río de Palmas
28.3920	-16.5532	38026	San Jerónimo
28.3928	-16.6502	38034	San Juan de la Rambla
28.3931	-16.6214	38031	La Rambla
28.3948	-16.6424	38034	Las Aguas
28.3964	-13.8588	35003	Caleta de Fuste
28.3966	-16.5569	38028	La Vera
28.3968	-16.3368	38032	Los Juncos
28.3978	-13.8544	35003	El Castillo
28.3994	-14.1538	35015	Ajuy
28.3994	-16.3341	38032	El Puerto
28.4000	-16.4833	38039	Tamaide
28.4000	-14.0000	35003	Pocetas
28.4000	-16.3333	38032	Lomo Alto
28.4020	-14.1528	35015	Puerto de la Peña
28.4032	-16.3239	38032	Urbanización Rodazul
28.4034	-16.3499	38032	Barranco Hondo
28.4044	-16.5326	38026	El Durazno
28.4089	-16.5670	38028	Punta Brava
28.4100	-16.3187	38032	La Suerte del Espino
28.4125	-13.8558	35003	Costa de Antigua
28.4128	-16.5187	38026	El Rincón
28.4129	-16.5307	38028	La Paz
28.4133	-16.3434	38032	La Fuentecilla
28.4145	-13.8556	35003	Urbanización Nuevo Horizonte
28.4153	-16.4931	38039	La Corujera
28.4157	-16.3196	38032	San Isidro
28.4167	-16.4500	38051	Tosca de Ana María
28.4167	-16.3333	38032	Nuestra Señora del Rosario
28.4169	-16.5509	38028	Puerto de la Cruz
28.4213	-16.3222	38038	El Tablero
28.4228	-16.3184	38038	El Pilar
28.4231	-14.0138	35003	Antigua
28.4233	-14.0556	35007	Betancuría
28.4253	-16.3036	38038	Santa María del Mar
28.4261	-16.4888	38039	Santa Úrsula
28.4265	-16.3291	38038	Las Palomas
28.4283	-13.9722	35003	Triquivijate
28.4311	-16.3747	38032	Las Rosas
28.4322	-13.8671	35017	El Matorral
28.4323	-16.4623	38051	La Victoria de Acentejo
28.4333	-16.4333	38025	La Resbala
28.4333	-14.0000	35003	Hospinal
28.4339	-16.2984	38038	Hoya Fría
28.4345	-16.3063	38038	Barranco Grande
28.4373	-16.3284	38038	La Monja
28.4383	-16.3712	38032	Lomo Pelado
28.4386	-16.2824	38038	El Calderillo del Agua
28.4394	-16.3228	38038	Sobradillo
28.4395	-16.2764	38038	La Ovejera
28.4398	-16.4631	38025	Guía
28.4413	-16.3330	38038	Llano del Moro
28.4464	-16.2957	38023	Taco
28.4507	-16.3692	38032	La Esperanza
28.4524	-16.4472	38025	La Matanza de Acentejo
28.4570	-16.3620	38032	Zamorano
28.4586	-16.3252	38023	San Miguel de Geneto
28.4597	-14.0398	35007	Valle de Santa Inés
28.4608	-13.9929	35017	La Ampuyenta
28.4639	-16.4077	38043	Agua-García
28.4652	-16.3085	38023	Las Chumberas
28.4667	-16.4167	38041	Sauzal
28.4667	-16.2667	38038	Santa María de Gracia
28.4667	-16.3000	38023	San Bartolomé de Geneto
28.4667	-17.8333	38014	Los Quemados
28.4667	-16.4167	38041	Los Ángeles
28.4667	-16.3833	38043	Ciudad de Waque
28.4669	-16.3276	38023	Los Baldíos
28.4680	-16.2862	38023	La Cuesta
28.4682	-16.2546	38038	Santa Cruz de Tenerife
28.4695	-16.2934	38023	La Higuerita
28.4707	-16.4071	38043	Montañeta
28.4756	-14.0324	35017	Llanos de la Concepción
28.4769	-16.4102	38043	Tacoronte
28.4824	-16.2813	38023	El Toscal
28.4829	-16.2637	38038	Los Campitos
28.4833	-16.2500	38038	Tahodio
28.4833	-16.2667	38038	Las Cuevas de Aguaite
28.4833	-16.2333	38038	La Pedrera
28.4833	-16.3500	38023	Guamasa
28.4853	-16.3201	38023	La Laguna
28.4883	-16.4096	38043	Adelantado
28.4886	-16.2836	38023	Los Valles
28.4898	-13.9659	35017	Casillas del Ángel
28.4910	-16.3864	38043	La Caridad
28.4920	-16.2295	38038	Boca del Valle
28.4924	-17.8453	38014	Fuencaliente de la Palma
28.4937	-16.2436	38038	Ramonal
28.4943	-16.2856	38023	Finca Las Mesas
28.4944	-16.2575	38038	Las Cabezadas
28.4959	-16.2163	38038	Cueva Bermeja
28.4980	-16.2194	38038	Los Pasitos
28.4984	-16.3589	38046	El Portezuelo
28.4986	-16.4174	38043	Puerto de la Madera
28.4988	-16.2094	38038	Lomo de las Canteras
28.4989	-17.8295	38014	Las Caletas
28.5000	-16.1833	38038	San Andrés
28.5000	-16.2000	38038	Salazones
28.5004	-13.8627	35017	Puerto del Rosario
28.5005	-16.2061	38038	Valle de Jaqua
28.5019	-17.8610	38014	Las Indias
28.5033	-16.1941	38038	San Andrés
28.5041	-16.2600	38038	La Fortaleza
28.5068	-16.2013	38038	El Roque
28.5104	-16.2317	38038	María Jiménez
28.5133	-16.2433	38038	Valle Grande
28.5137	-16.2296	38038	Las Canteras
28.5148	-16.3086	38046	Las Canteras
28.5157	-16.2376	38038	Valle Crispin
28.5157	-16.3948	38023	Las Toscas
28.5166	-16.1825	38038	La Montañita
28.5167	-16.3833	38043	Valleguerra
28.5167	-13.9333	35017	Tetir
28.5167	-16.1500	38038	Lomito del Llano
28.5167	-16.2167	38038	La Mancha de los Cardos
28.5167	-17.8500	38014	El Charco
28.5176	-16.2273	38038	Valle Brosque
28.5184	-16.2387	38038	Lomo de los Berros
28.5190	-16.3238	38046	Pedro Álvarez
28.5194	-16.3539	38046	San Luis
28.5195	-16.2953	38023	Las Mercedes
28.5221	-16.2075	38038	El Mesón
28.5224	-16.3407	38046	Tegueste
28.5228	-16.1563	38038	El Mantillo
28.5238	-16.1575	38038	Igueste
28.5245	-13.9915	35017	Tefía
28.5249	-16.1552	38038	Casas de Abajo
28.5264	-16.1586	38038	Los Banquitos
28.5269	-16.1950	38038	Muñoz
28.5278	-16.2125	38038	Viña Vieja
28.5292	-16.1581	38038	Lomo de la Cruz
28.5332	-16.1955	38038	Los Tableros
28.5333	-16.2167	38038	Roque Negro
28.5348	-16.3587	38023	Tejina
28.5361	-13.8381	35017	Puerto de las Lajas
28.5371	-16.1571	38038	Lomo Bermejo
28.5379	-16.2837	38023	Batán de Arriba
28.5411	-13.9393	35017	Tamariche
28.5447	-16.2980	38023	Batán de Abajo
28.5500	-16.2500	38038	Taborno
28.5500	-16.3000	38023	Los Pinos
28.5500	-16.1167		La Mancha Blanca
28.5500	-16.1333	38038	La Degollada
28.5500	-16.3333	38023	El Puertito
28.5519	-16.2782	38023	Las Carboneras
28.5529	-13.8988	35017	El Time
28.5533	-17.8028	38053	Tigalate
28.5533	-16.2509	38038	Las Casas de Afur
28.5542	-16.3459	38023	Bajamar
28.5552	-16.2159	38038	Azano
28.5553	-13.8810	35017	Guisguey
28.5569	-13.9550	35017	La Matilla
28.5587	-17.7929	38053	Tiguerorte
28.5605	-13.9086	35017	Valhondo
28.5607	-16.2913	38023	Chinamada
28.5620	-16.3325	38023	Punta del Hidalgo
28.5620	-16.1557	38038	Lomo de las Bodegas
28.5667	-13.9167	35017	Vallebrón
28.5667	-16.2167	38038	Taganana
28.5667	-17.7667	38053	Malpaíses
28.5688	-16.1609	38038	Chamorga
28.5701	-16.1980	38038	Almáciga
28.5767	-16.1762	38038	El Draguillo
28.5823	-16.1655	38038	Las Palmas
28.5839	-13.9808	35014	Tindaya
28.5846	-17.7768	38053	Lomo Oscuro
28.5848	-13.8794	35014	Caldereta
28.5857	-17.8808	38024	Jedey
28.5863	-17.9097	38024	Puerto Naos
28.5866	-17.7850	38053	Sabina
28.5952	-17.7729	38053	San Simón
28.5971	-17.8825	38024	Las Manchas
28.6018	-17.7685	38053	Callejones
28.6064	-17.9002	38024	San Nicolas
28.6068	-13.8376	35014	Parque Holandes
28.6091	-17.7780	38053	Mazo
28.6097	-17.9024	38024	Todoque
28.6105	-13.9291	35014	La Oliva
28.6138	-17.9107	38024	La Laguna
28.6155	-17.7668	38053	Lodero
28.6240	-17.7825	38053	La Rosa
28.6258	-17.7775	38053	Corcovados
28.6283	-17.7794	38053	Monte de Breña
28.6301	-17.7895	38009	Breña Baja
28.6312	-17.9037	38024	Tajuya
28.6326	-13.9041	35014	Villaverde
28.6333	-17.7667	38053	Ledas de Arriba
28.6333	-17.7500		La Montaña
28.6336	-17.7869	38009	Breña
28.6342	-17.9318	38045	San Borondón
28.6419	-17.9339	38045	Tazacorte
28.6472	-17.9109	38024	Triana
28.6489	-17.7884	38008	Miranda de Abajo
28.6489	-17.7586	38009	Los Cancajos
28.6500	-17.7667	38009	San Antonio
28.6500	-17.9333	38024	Casa Nueva
28.6500	-17.7833	38008	Breña Alta
28.6500	-17.9167	38024	Argual
28.6501	-17.8827	38027	El Paso
28.6516	-17.7843	38008	El Llanito
28.6516	-17.9457	38045	Puerto
28.6545	-17.8675	38027	Barrial
28.6577	-17.8830	38027	Los Barros
28.6585	-17.9182	38024	Los Llanos de Aridane
28.6603	-17.8983	38024	La Caldera
28.6609	-17.7901	38008	San Pedro
28.6648	-17.8693	38027	El Pinar
28.6664	-17.9063	38024	Pedregales
28.6667	-17.7955	38008	Botazo
28.6667	-17.9333	38024	La Esquinita
28.6685	-17.7804	38008	Buenavista de Abajo
28.6721	-17.9431	38047	La Punta
28.6750	-17.7881	38008	Buenavista de Arriba
28.6800	-13.9403	35014	Lajares
28.6802	-17.9398	38047	Las Cabezadas
28.6826	-14.0064	35014	El Cotillo
28.6833	-17.9481	38047	Arecida
28.6833	-17.7833	38008	Velhoco
28.6833	-17.7667	38037	Las Nieves
28.6833	-17.9167	38027	El Gánigo
28.6835	-17.7642	38037	Santa Cruz de la Palma
28.6837	-13.9945	35014	Roque
28.6839	-14.0100	35014	Tostón
28.7000	-17.9500	38047	Tijarafe
28.7126	-17.9559	38047	Casaquemada
28.7167	-17.9500	38047	El Pinillo
28.7182	-17.7488	38030	Tenagua
28.7250	-17.7478	38030	Santa Lucía
28.7308	-13.8675	35014	Corralejo
